text,catagory,url,id
MRBYLNGALEIFARNE白色白色餐桌附4張餐椅棕色白色產品資訊實心橡木頂層使每張桌子獨一無二且經久耐用讓你感到驕傲以現代生產技術用較少的木頭製成呈現木板質感橡木是一種堅韌耐用的硬木表面有明顯的紋路經久使用後顏色變淺更顯美觀獨特的紋路圖案與木紋的自然變化使每張桌子都獨一無二厚實木板外觀賦予天然質樸風格特殊邊緣設計增添厚實堅固質感經測試符合最嚴格的穩定性耐用度和安全標準經久耐用適合日常居家使用以密集板為底層表面覆蓋實心木材層壓製成具有環保特性弧形座椅及椅背能讓你坐得舒服自在附可調式塑膠椅腳增添穩固性請用抹布沾溫和清潔劑擦拭乾淨用乾淨的布擦乾你要知道底層為密集板表面覆蓋3公厘實心橡木環境桌子nIKEA對於製作產品的木頭來源有明確的標準規範包含禁止使用非法砍伐或來自天然原始林的木頭在2020年年底前我們決定完全使用來自有森林管理認證林場的木頭或可回收材料n底架椅座n產品材質可回收利用請依照當地規定處理n設計師SLanneskogJMarnellMiaLagerman,餐桌附4張餐椅,https://www.ikea.com.tw/zh/products/dining-tables/tables/morbylanga-leifarne-spr-89277047,892.770.47
FYRESDAL白色坐臥兩用床附2床墊黑色malfors軟硬適中產品資訊可為賓客提供放鬆休息的空間坐臥兩用床可當作躺椅單人床或抬起拉出床底座就是一張雙人床可搭配蓬鬆柔軟的靠枕輕鬆變成一張舒適的沙發或躺椅鋼質框架外覆粉末塗料容易保養經典設計你可以決定極簡或鮮豔風格搭配不同圖案可立即轉換成單人床善用地板空間適合青少年房間或空間不大的地方使用提供適當支撐和絕佳舒適感可立即輕鬆創造客人的睡眠空間只要抬起和拉出床底座就是一張雙人床可將棉被和枕頭裝入大的靠枕套既能收納也可做為舒適的背部支撐聰明又實用你要知道顧客利益既是沙發也是床如果想善用家裡的每一吋空間不妨選用FYRESDAL坐臥兩用床白天是一張舒適的沙發到了晚上拉出床舖底座就能立即轉換成雙人床床舖底下有額外的儲物空間可放置儲物盒收納寢具抬起拉出額外的床底座即是一張雙人床須搭配兩張床墊80x200公分當作單人床時上下疊放床墊變成雙人床時並排放置床墊寢具需另購附2個MALFORS泡棉床墊附鋼質床座可搭配RMSKOG床底收納盒創造額外的床底收納空間環境泡棉床墊n如果當地機構提供相關服務可進行回收利用n設計師KHagbergMHagbergIKEAofSweden,坐臥兩用床附2床墊,https://www.ikea.com.tw/zh/products/beds/flexible-sleep-solutions/fyresdal-spr-89279292,892.792.92
BERNHARDEKEDALEN白色白色一桌二椅白色mjuk金棕色產品資訊耐用的餐桌椅能讓你輕鬆享用豐盛晚餐一個人就能延伸桌面而且桌腳會隨著桌面移動底下可放置更多座椅即使只有一個人也能快速順利地延伸桌子為客人提供座位獨特的紋路圖案與木紋的自然變化使每張桌子都獨一無二延伸時桌腳會跟著桌面移動使桌子更加平穩底下可放置更多座椅活動桌板可收在桌面底下方便使用用聰明的設計讓未延伸的桌面毫無接縫美觀又耐用適合搭配同系列餐椅和長凳也可搭配其他IKEA餐椅座椅具有彈性讓你坐得更舒適你要知道環境餐椅n自2015年以來IKEA使用的皮革牛皮和羊皮皆不添加鉻鉻在產品製作過程中會產生毒素對人體和環境造成傷害因此我們在皮革處理過程中使用替代物質n設計師EhlnJohanssonOlaWihlborg,一桌二椅,https://www.ikea.com.tw/zh/products/dining-tables/tables/bernhard-ekedalen-spr-89280691,892.806.91
IDSEN碳黑色升降式工作桌棕色米色產品資訊經久耐用可當作咖啡桌和工作桌使用提供充足的桌面空間底下有電線收納空間的實用設計可用把手調整桌面高度63127公分讓你保持舒適的坐姿和站姿提供10年品質保證欲知更多細則請參閱品質保證書桌面底下附電線收納網可使桌面保持整齊乾淨實木貼皮表面耐用抗污容易保持乾淨圓弧桌面設計讓你在寫字時為手腕及前臂提供適當支撐定期檢查組裝配件是否牢固必要時請重新鎖緊你要知道經測試適合辦公室使用並符合耐用度及穩定度的測試標準可用手機或平板電腦調整桌面高度請下載應用程式DeskControl進行安裝設計師JonKarlsson,升降式工作桌,https://www.ikea.com.tw/zh/products/office-workspace/office-desks-and-tables/idasen-spr-89280974,892.809.74
IDSEN白色書桌工作桌黑色深灰色產品資訊經久耐用可當作咖啡桌和工作桌使用提供充足的桌面空間底下有電線收納空間的實用設計桌腳高度可調整成6276公分方便將桌面安裝在適當高度提供10年品質保證欲知更多細則請參閱品質保證書桌面底下附電線收納網可使桌面保持整齊乾淨實木貼皮表面耐用抗污容易保持乾淨圓弧桌面設計讓你的手腕及手臂在書寫時得到充份的支撐定期檢查組裝配件是否牢固必要時請重新鎖緊你要知道經測試適合辦公室使用並符合耐用度及穩定度的測試標準設計師JonKarlsson,書桌/工作桌,https://www.ikea.com.tw/zh/products/office-workspace/office-desks-and-tables/idasen-spr-89281025,892.810.25
BEKANT碳黑色升降式工作桌實木貼皮染白橡木白色產品資訊經久耐用可當作咖啡桌和工作桌使用提供充足的桌面空間底下有電線收納空間的實用設計提供10年品質保證欲知更多細則請參閱品質保證書可調整成坐姿和站勢移動身體讓你更舒服的工作桌面可調整高度65125公分確保符合人體工學的工作姿勢桌面底下附電線收納網可使桌面保持整齊乾淨圓弧桌面設計讓你的手腕及手臂在書寫時得到充份的支撐可用溫和清潔劑擦拭乾淨用乾淨的布擦乾你要知道顧客利益讓你方便工作只要簡單的按一下BEKANT電動式桌面底框的按鈕就能提高或降低桌子的高度讓你經常變換工作姿勢方便活動身體適合坐著工作的最低桌面高度為65公分適合站立工作的最高桌面高度為125公分經測試適合辦公室使用並符合耐用度及穩定度的測試標準設計師KMalmvallELiljaLwenhielm,升降式工作桌,https://www.ikea.com.tw/zh/products/office-workspace/office-desks-and-tables/bekant-spr-89282256,892.822.56
BEKANT白色粉紅色會議桌黑色實木貼皮梣木黑色產品資訊實木貼皮表面耐用抗污容易保持乾淨提供10年品質保證欲知更多細則請參閱品質保證書附電線收納隔層可整理電線既能隱藏也方便拿取可用溫和清潔劑擦拭乾淨用乾淨的布擦乾你要知道經測試適合公用空間使用符合安全性耐用度和穩定度標準環境桌面底框n如果當地機構提供相關服務可進行回收利用n設計師KMalmvallELiljaLwenhielm,會議桌,https://www.ikea.com.tw/zh/products/office-workspace/office-desks-and-tables/bekant-spr-89282572,892.825.72
BEKANT白色書桌工作桌油氈藍色白色產品資訊經久耐用可當作咖啡桌和工作桌使用提供充足的桌面空間底下有電線收納空間的實用設計桌腳可調整高度6585公分方便將桌面固定在適合的高度提供10年品質保證欲知更多細則請參閱品質保證書桌面底下附電線收納網可使桌面保持整齊乾淨圓弧桌面設計讓你的手腕及手臂在書寫時得到充份的支撐可用溫和清潔劑擦拭乾淨用乾淨的布擦乾你要知道顧客利益天然又舒適的工作環境BEKANT桌面採用油氈製成含100天然材料表面柔軟無光澤能讓你舒服的工作且具有吸音效果還能降低刺眼的反光為你營造更天然更舒適的工作環境經測試適合辦公室使用並符合耐用度及穩定度的測試標準環境桌面n油氈含100天然材料如軟木粉木粉石灰石粉亞麻仁油樹脂及天然顏料n桌面底框n如果當地機構提供相關服務可進行回收利用n設計師KMalmvallELiljaLwenhielm,書桌/工作桌,https://www.ikea.com.tw/zh/products/office-workspace/office-desks-and-tables/bekant-spr-89282765,892.827.65
BEKANT米色轉角書桌工作桌左側實木貼皮染白橡木黑色產品資訊經久耐用可當作咖啡桌和工作桌使用提供充足的桌面空間底下有電線收納空間的實用設計桌腳可調整高度6585公分方便將桌面固定在適合的高度提供10年品質保證欲知更多細則請參閱品質保證書桌面底下附電線收納網可使桌面保持整齊乾淨圓弧桌面設計讓你的手腕及手臂在書寫時得到充份的支撐可用溫和清潔劑擦拭乾淨用乾淨的布擦乾你要知道經測試適合辦公室使用並符合耐用度及穩定度的測試標準環境轉角桌面底框n如果當地機構提供相關服務可進行回收利用n設計師KMalmvallELiljaLwenhielm,轉角書桌/工作桌,https://www.ikea.com.tw/zh/products/office-workspace/office-desks-and-tables/bekant-spr-89282807,892.828.07
BEKANT實木貼皮會議桌黑色實木貼皮梣木黑色產品資訊附電線收納隔層可整理電線既能隱藏也方便拿取提供10年品質保證欲知更多細則請參閱品質保證書實木貼皮表面耐用抗污容易保持乾淨可用溫和清潔劑擦拭乾淨用乾淨的布擦乾你要知道經測試適合公用空間使用符合安全性耐用度和穩定度標準環境桌面底框半圓形桌面用框架n如果當地機構提供相關服務可進行回收利用n設計師KMalmvallELiljaLwenhielm,會議桌,https://www.ikea.com.tw/zh/products/office-workspace/office-desks-and-tables/bekant-spr-89284991,892.849.91
BEKANT白色粉紅色會議桌實木貼皮染白橡木白色產品資訊附電線收納隔層可整理電線既能隱藏也方便拿取提供10年品質保證欲知更多細則請參閱品質保證書實木貼皮表面耐用抗污容易保持乾淨可用溫和清潔劑擦拭乾淨用乾淨的布擦乾你要知道經測試適合公用空間使用符合安全性耐用度和穩定度標準環境桌面底框半圓形桌面用框架n如果當地機構提供相關服務可進行回收利用n設計師KMalmvallELiljaLwenhielm,會議桌,https://www.ikea.com.tw/zh/products/office-workspace/office-desks-and-tables/bekant-spr-89285009,892.850.09
DELAKTIG白色雙人床框鋁質黑色附床頭板產品資訊耐用的鋁框搭配黑色床頭板為臥室增添質感和典雅風格可搭配DELAKTIG框架用邊桌請用抹布沾溫和清潔劑擦拭乾淨用乾淨的布擦乾用乾淨的布擦乾你要知道顧客利益結合不同材料和生產方法使用比木材更穩定更輕的材料製作鋁質椅框而且50材料可以回收處理有別於其他的家具製作方式我們先尋找更多能彈性運用的可能性以更符合居家生活需求DELAKTIG沙發可以用不同方式延續它的生命設計師說當你不需要DELAKTIG沙發時別丟掉它不妨改變它的用途或回收處理製成新產品你也可以把它留給孩子讓他們離開家時帶去其他地方使用此組合價格包含SKORVA床中柱但是分開包裝如果透過網站購買床產品運送包含SKORVA床中柱附床底板條需搭配高度18公分以上的床墊環境床框n本產品的鋁含量50以上採用再生鋁製成n設計師TomDixonIKEAofSweden,雙人床框,https://www.ikea.com.tw/zh/products/beds/bed-frames/delaktig-spr-89287536,892.875.36
BEKANT黑色工作桌附隔屏油氈藍色黑色產品資訊桌腳可調整高度6585公分方便將桌面固定在適合的高度提供10年品質保證欲知更多細則請參閱品質保證書桌面深可提供寬敞的工作空間讓你坐得舒適與電腦螢幕保持適當距離隔屏具有吸音功能可提供私人空間營造安靜和愉悅的工作環境可立放在地上不需固定在桌面可固定大頭針當作留言板使用用乾布擦拭可用溫和清潔劑擦拭乾淨用乾淨的布擦乾你要知道顧客利益天然又舒適的工作環境BEKANT桌面採用油氈製成含100天然材料表面柔軟無光澤能讓你舒服的工作且具有吸音效果還能降低刺眼的反光為你營造更天然更舒適的工作環境經測試適合辦公室使用並符合耐用度及穩定度的測試標準環境桌面底框n如果當地機構提供相關服務可進行回收利用n桌面n油氈含100天然材料如軟木粉木粉石灰石粉亞麻仁油樹脂及天然顏料n設計師KMalmvallELiljaLwenhielm,工作桌附隔屏,https://www.ikea.com.tw/zh/products/office-workspace/office-desks-and-tables/bekant-spr-89288036,892.880.36
BEKANT綠色黑色工作桌附隔屏黑色實木貼皮梣木黑色產品資訊實木貼皮表面耐用抗污容易保持乾淨桌面深可提供寬敞的工作空間讓你坐得舒適與電腦螢幕保持適當距離具有吸音功能可提供隱密性營造安靜和愉悅的工作環境可固定大頭針當作留言板使用提供10年品質保證欲知更多細則請參閱品質保證書用乾布擦拭可用溫和清潔劑擦拭乾淨用乾淨的布擦乾你要知道經測試適合辦公室使用並符合耐用度及穩定度的測試標準環境桌面底框n如果當地機構提供相關服務可進行回收利用n設計師KMalmvallELiljaLwenhielm,工作桌附隔屏,https://www.ikea.com.tw/zh/products/office-workspace/office-desks-and-tables/bekant-spr-89288201,892.882.01
INGATORPINGOLF橡木orrsta淺灰色餐桌附6張餐椅白色白色產品資訊附延伸桌板可收納在桌面底下你可依需求調整桌面大小提供46人座位耐用的天然實木材質表面塗亮光漆容易擦拭乾淨一個人也能輕鬆延伸桌面隱藏式的上鎖功能可防止桌面和桌板之間形成縫隙固定備用桌板活動桌板可收在桌面底下方便使用經測試桌面可抗液體食物殘渣油高溫和碰撞桌子結構穩固經久耐用適合日常使用高椅背設計讓你坐得更舒適你要知道設計師CarinaBengs,餐桌附6張餐椅,https://www.ikea.com.tw/zh/products/dining-tables/tables/ingatorp-ingolf-spr-89296885,892.968.85
NEIDEN白色單人床框松木附lury床底板條產品資訊漂亮的天然實木材質具有天然的紋理色彩變化每個產品都是獨一無二也可直接使用或上色上漆或上蠟增添個人風格使表面更耐用容易保養高床框設計底下可放置收納盒放置棉被和枕頭方便用吸塵器清潔床框底下使下方空間保持乾淨適用於有限空間或低矮的室內讓你充分運用現有空間木材r請用抹布沾溫和清潔劑擦拭乾淨r木材r用乾淨的布擦乾r木材r可使用橡皮擦沙紙香皂洗碗精或上薄漆去除污漬你要知道產品價格含LURY床底板條但分開包裝需另購床墊和寢具r環境床底板條n可再生材質木材n床底板條n本產品重量50以上採用可再生材質製成設計師JonKarlssonIKEAofSweden,單人床框,https://www.ikea.com.tw/zh/products/beds/bed-frames/neiden-spr-89303739,893.037.39
LINNMONALEX黑棕色灰色桌子白色藍色產品資訊美背式設計可放置在房間中央桌面塗上無光澤塗料可使表面柔和光滑避免撞傷和刮傷抽屜附防滑落裝置可防止全開後掉落含可調式桌腳即使地板不平也能穩固放置蜂巢板材質耐用又輕巧外框部份是纖維板整片覆蓋在密集板或實木的邊框使用較少的原料且易搬運可降低對環境的衝擊請用抹布沾溫和清潔劑擦拭乾淨用乾淨的布擦乾你要知道附桌腳與桌面的連接螺絲附塑膠緩衝墊放在桌子下方時可防止滑動經設計和測試適合居家空間使用設計師IKEAofSwedenJohannaAsshoff,桌子,https://www.ikea.com.tw/zh/products/home-workspace/home-desks/linnmon-alex-spr-89303999,893.039.99
LEIFARNE白色米色餐椅淺橄欖綠broringe白色產品資訊選擇喜歡的底框和椅座或發揮創意混搭最多可創造出30種組合圓弧形座椅及椅背讓你坐得舒服附可調式塑膠椅腳增添穩固性弧形座椅及椅背能讓你坐得舒服自在座椅經過特殊表面處理可防滑可將椅子堆疊收納不用時也不佔空間請用抹布沾溫和清潔劑擦拭乾淨用乾淨的布擦乾組裝後及必要時每兩周重新鎖緊螺絲以增加穩固性你要知道經測試適合居家使用符合耐用度和安全性標準環境底架n產品材質可回收利用請依照當地規定處理n設計師MiaLagerman,餐椅,https://www.ikea.com.tw/zh/products/dining-seating/chairs-incl-covers-folding-chairs/leifarne-spr-89304183,893.041.83
LEIFARNE白色米色餐椅深黃色broringe黑色產品資訊選擇喜歡的底框和椅座或發揮創意混搭最多可創造出30種組合圓弧形座椅及椅背讓你坐得舒服附可調式塑膠椅腳增添穩固性弧形座椅及椅背能讓你坐得舒服自在可將椅子堆疊收納不用時也不佔空間請用抹布沾溫和清潔劑擦拭乾淨用乾淨的布擦乾組裝後及必要時每兩周重新鎖緊螺絲以增加穩固性你要知道經測試適合居家使用符合耐用度和安全性標準環境底架n產品材質可回收利用請依照當地規定處理n設計師MiaLagerman,餐椅,https://www.ikea.com.tw/zh/products/dining-seating/chairs-incl-covers-folding-chairs/leifarne-spr-89304197,893.041.97
LEIFARNE白色米色餐椅深黃色ernfrid樺木產品資訊選擇喜歡的底框和椅座或發揮創意混搭最多可創造出30種組合圓弧形座椅及椅背讓你坐得舒服附可調式塑膠椅腳增添穩固性弧形座椅及椅背能讓你坐得舒服自在座椅經過特殊表面處理可防滑實木椅腳耐用的天然材質請用抹布沾溫和清潔劑擦拭乾淨用乾淨的布擦乾用乾淨的布擦乾組裝後及必要時每兩周重新鎖緊螺絲以增加穩固性你要知道經測試適合居家使用符合耐用度和安全性標準環境底架n產品材質可回收利用請依照當地規定處理n設計師MiaLagerman,餐椅,https://www.ikea.com.tw/zh/products/dining-seating/chairs-incl-covers-folding-chairs/leifarne-spr-89304215,893.042.15
LERBERGLINNMON深灰色桌子白色藍色產品資訊可混搭桌面和桌腳分開購買打造適合空間的設計和尺寸蜂巢板材質耐用又輕巧外框部分是實木密集板或纖維板內層填充回收紙使用較少的原料且容易運送可降低對環境的衝擊蜂巢板材質耐用又輕巧外框部份是纖維板整片覆蓋在密集板或實木的邊框使用較少的原料且易搬運可降低對環境的衝擊請用抹布沾溫和清潔劑擦拭乾淨用乾淨的布擦乾用乾淨的布擦乾你要知道附塑膠緩衝墊放在桌子下方時可防止滑動設計師IKEAofSweden,桌子,https://www.ikea.com.tw/zh/products/home-workspace/home-desks/lerberg-linnmon-spr-89335556,893.355.56
STIG黑色銀色吧台椅附靠背黑色銀色產品資訊貼心的放腳處設計讓您坐得更舒適可堆疊收納方便拿取節省空間可用溫和清潔劑擦拭乾淨用乾淨的布擦乾請依照需求重新鎖緊螺絲確保產品維持最佳狀態你要知道顧客利益完美的吧台高度你是否厭倦了站在吧台邊的感覺解決方法很簡單買張吧台椅就行了我們的吧台椅有兩種高度供你選擇如果家中的吧台是連結廚房檯面的早餐吧台應選擇較低的吧台椅獨立式吧台則需搭配較高的吧台椅你只要記得一個原則座椅高度應低於桌面30公分挑選適合的吧台椅就是這麼簡單營造不同的用餐空間如果想在有限空間內打造舒適用餐區不妨選擇符合吧台高度的餐桌椅此款餐桌椅組合使用時不佔空間也能當作工作空間使用IKEA提供多款高度風格及材質的餐桌椅讓你挑選搭配適合110公分高的吧台經測試適合居家使用符合耐用度和安全性標準設計師HenrikPreutz,吧台椅附靠背,https://www.ikea.com.tw/zh/products/dining-seating/bar-stools-incl-covers/stig-art-90161526,901.615.26
KOLON碳黑色地板保護墊產品資訊適合放在餐桌旁的兒童椅或工作椅下方保護地板避免沾染污漬灰塵和磨損透明材質可看到地毯或地板保護地板免於磨損及髒污可用柔軟的溼布及溫和的清潔劑或肥皂擦拭乾淨用乾淨的布擦乾地板保護墊若長時間置於地板阻絕空氣的流通可能會損壞地板所以需定期將地板保護墊拿起有利通風你要知道顧客利益不留痕跡使用KOLON地板保護墊可讓地板免於刮傷留痕等麻煩問題尤其是軟質地板KOLON地板保護墊為硬質透明塑膠墊可耐用多年能防止椅子輪子骯髒鞋底和尖銳鞋根在地板上拖拉而造成刮痕適用於大多數類型的地板和平織地毯不適用於軟木地板或加熱型木質地板環境如果當地機構提供相關服務可進行回收利用n設計師IKEAofSweden,地板保護墊,https://www.ikea.com.tw/zh/products/complementary-work-items/complementary-work-items/kolon-art-90176245,901.762.45
ADDE黑色餐椅白色產品資訊可將椅子堆疊收納不用時也不佔空間用乾淨的布擦乾清潔方法可用抹布沾溫和清潔劑擦拭乾淨請依照需求重新鎖緊螺絲確保產品維持最佳狀態你要知道顧客利益方便隨時取用選用可疊放的椅子能隨時為賓客提供座椅椅子可相互堆疊不佔空間你可以同時擺放數張椅子方便隨時取用以直立的方式疊放物品可節省地板空間不論居家大小都非常實用跟著感覺走新的椅子可改變整體的房間風格IKEA有多種風格供您選擇如典雅的木質椅子附椅套的椅子高背椅及圓弧椅背的椅子還有可堆疊的椅子和折疊椅您可以試坐選擇適合的椅子經測試適合居家使用符合耐用度和安全性標準設計師MarcusArvonen,餐椅,https://www.ikea.com.tw/zh/products/dining-seating/chairs-incl-covers-folding-chairs/adde-art-90219179,902.191.79
BEKANT黑色實木貼皮梣木白色桌面底框白色產品資訊桌腳可調整高度6585公分方便將桌面固定在適合的高度提供10年品質保證欲知更多細則請參閱品質保證書請用濕布擦拭乾淨定期檢查組裝配件是否牢固必要時請重新鎖緊你要知道顧客利益設計師KarlMalmvall與EvaLiljaLwenhielm設計BEKANT系列時我們的目標是創造可靈活運用的書桌組合鼓勵與其他人合作討論的想法和激發創造力書桌有不同尺寸和形狀你可以依個人需求選擇單獨使用或搭配其他家具也能隨時增加或變換組合配件大部分的桌面底框擁有可調整高度的功能能讓你經常變換工作姿勢創造健康的工作環境BEKANT系列經過測試可做為專業用途適合所有辦公室使用你想選擇坐姿或站姿升降式書桌能讓你輕鬆的移動身體隨時變換姿勢簡單的調整書桌的高度就能自由選擇坐姿或站姿在工作時要保持健康的方法就是常常伸展肢體和變換姿勢偶爾站著工作對身體也不錯別錯過購買的機會升降式書桌能讓你輕鬆的移動身體隨時變換姿勢我們很喜歡BEKANT書桌所以決定更換新的顏色如果你在店內看到喜歡的款式別等太久而錯過購買的機會我們很快會為BEKANT書桌更換新的樣式需搭配120公分BEKANT桌面環境如果當地機構提供相關服務可進行回收利用n設計師KMalmvallELiljaLwenhielm,桌面底框,https://www.ikea.com.tw/zh/products/office-workspace/office-desks-and-tables/bekant-art-90252913,902.529.13
OLOV白色可調式支腳黑色產品資訊可混搭桌面和桌腳分開購買創造適合空間的設計和尺寸桌腳高度可調整成6090公分將桌面安裝在適合的高度塑膠桌腳設計移動桌子時不易刮傷地板請用抹布沾溫和清潔劑擦拭乾淨用乾淨的布擦乾你要知道顧客利益創造個人書桌任意搭配創造專屬的桌子組合挑選不同的桌面再搭配喜歡的桌腳或以現有組合打造符合個人和居家空間需求的桌子附桌腳與桌面的連接螺絲適用於厚度25公分以上桌面環境如果當地機構提供相關服務可進行回收利用n設計師IKEAofSweden,可調式支腳,https://www.ikea.com.tw/zh/products/home-workspace/home-desks/olov-art-90264303,902.643.03
BEKANT黑色實木貼皮梣木白色桌上型隔屏灰色產品資訊容易安裝在BEKANT桌面創造個人工作空間具有吸音功能可提供私人空間營造安靜和愉悅的工作環境可固定大頭針當作留言板使用用乾布擦拭你要知道可依不同需求安裝成兩種高度通過吸音測試符合標準ISO354與SS25269設計師KMalmvallELiljaLwenhielm,桌上型隔屏,https://www.ikea.com.tw/zh/products/complementary-work-items/complementary-work-items/bekant-art-90268810,902.688.10
VEMUND實木貼皮磁性白板白色產品尺寸請用濕布擦拭乾淨用乾淨的布擦乾你要知道不同的牆壁材質需使用不同類型的固定配件請另行購買適合家中牆壁材質的螺絲配件可搭配VEMUND系列的其他配件可搭配MLA白板筆,磁性白板,https://www.ikea.com.tw/zh/products/complementary-work-items/complementary-work-items/vemund-art-90301013,903.010.13
KULLABERG紅色白色旋轉椅松木黑色產品資訊底下的金屬環可用來擱腳設計概念是融合傳統的工業風格與現代功能旋轉及可調整座椅高度的功能可提供舒適的座椅位置含可調式椅腳即使地板不平也能穩固放置椅背有把手設計方便移動和抬起可用濕布擦拭乾淨你要知道顧客利益設計師SarahFager不久前才逛過巴黎的跳蚤市場隨即我就投入KULLABERG旋轉椅的設計工作我在那裡看到許多漂亮輕微磨損的家具而且從傳統的工業風格及經典的細節設計找到靈感想設計風格質樸的工作椅同時我也想保留新式工作椅的實用功能使新款座椅更容易使用最後完成的產品就是KULLABERG旋轉椅帶有簡約實在和雋永的座椅風格能讓你坐得舒服經設計和測試適合居家空間使用設計師SarahFager,旋轉椅,https://www.ikea.com.tw/zh/products/home-workspace/home-work-chairs/kullaberg-art-90320342,903.203.42
EKEDALEN白色米色長凳白色產品資訊有助於善用空間適合放在餐桌旁提供更多座椅空間可搭配同系列的桌子和長凳定期用濕抹布沾溫和清潔劑擦拭乾淨用乾淨的布擦乾你要知道顧客利益設計師EhlnJohansson對我而言餐廳是家的中心EKEDALEN系列的創作概念是設計完整的餐桌椅從享受豐盛晚餐到做功課勞作等任何活動都能在這裡進行桌子延伸時桌腳會跟著桌面移動讓訪客舒服的坐著用餐餐椅非常舒適椅套也能用洗衣機洗滌或是你想和其他人一起坐在長凳上讓每個人都有座位EKEDALEN系列既實用又能讓你靈活搭配運用適合現代居家生活使用適用EKEDALEN延伸桌120180x80公分及180240x90公分可用一張長凳搭配無法延伸的小桌子或用兩張長凳搭配可延伸的大桌子經測試適合居家使用符合耐用度和安全性標準設計師EhlnJohansson,長凳,https://www.ikea.com.tw/zh/products/dining-seating/chairs-incl-covers-folding-chairs/ekedalen-art-90341033,903.410.33
YPPERLIG白色米色扶手椅室內戶外用淺灰色產品資訊設計靈感來自19世紀維也納的經典曲木餐椅採用單件鑄造而成不含螺絲經過防紫外線處理適合在室內和戶外的公共空間使用一體成型製成不需組裝耐用又耐磨適合公共場合使用材質輕巧方便搬移室內戶外皆可使用容易清潔可堆疊收納節省空間用乾淨的布擦乾你要知道經測試適合公用空間使用符合安全性耐用度和穩定度標準環境如果當地機構提供相關服務可進行回收利用n設計師HAY,扶手椅,https://www.ikea.com.tw/zh/products/dining-seating/chairs-incl-covers-folding-chairs/ypperlig-art-90346870,903.468.70
TINGBY白色邊桌附輪腳土耳其藍產品資訊這張桌子可依不同需求移動到不同地方適合放在多種用途的空間使用像是結合客廳休息或訪客工作的區域附輪腳方便移動附層板可整齊收納雜誌等物品騰出桌面空間請用濕布擦拭乾淨用乾淨的布擦乾定期檢查組裝配件是否牢固必要時請重新鎖緊,邊桌附輪腳,https://www.ikea.com.tw/zh/products/armchairs-footstool-and-sofa-tables/sofa-tables/tingby-art-90349449,903.494.49
ARKELSTORP黑色咖啡桌黑色產品資訊附活動桌板可依不同需求延伸或縮小桌子尺寸耐用的天然實木材質抽屜附防滑落裝置附層板可整齊收納雜誌等物品騰出桌面空間桌面下有實用的儲物空間請用濕布擦拭乾淨用乾淨的布擦乾定期檢查組裝配件是否牢固必要時請重新鎖緊你要知道設計師EbbaStrandmark,咖啡桌,https://www.ikea.com.tw/zh/products/armchairs-footstool-and-sofa-tables/sofa-tables/arkelstorp-art-90353016,903.530.16
KRAGSTA白色子母桌2件組白色產品資訊柔和的圓形搭配精緻細節堅固耐用的結構及經典風格可搭配其他家具不易過時可搭配同系列的咖啡桌使居家佈置更具整體感圓形桌面可放托盤咖啡杯或茶杯美觀的外形設計適合擺放在房間附塑膠桌腳可避免刮傷地板請用濕布擦拭乾淨用乾淨的布擦乾定期檢查組裝配件是否牢固必要時請重新鎖緊你要知道含1個直徑49公分高51公分及1個直徑35公分高45公分設計師CarinaBengs,子母桌,https://www.ikea.com.tw/zh/products/armchairs-footstool-and-sofa-tables/sofa-tables/kragsta-art-90353059,903.530.59
LISABO白色咖啡桌實木貼皮梣木產品資訊我們為LISABO系列感到驕傲這個系列的經典設計獲得國際紅點設計大獎產品堅固耐用容易組裝質感輕巧具有手工質感每根桌腳只有1個固定配件容易組裝桌面貼覆梣木貼皮搭配實心樺木桌腳可為居家空間增添天然溫暖的質感天然耐用的梣木材質表面塗上防護塗層增加耐用度也保留實木質感獨特的紋理圖案使每張桌子都是獨一無二請用濕布擦拭乾淨用乾淨的布擦乾定期檢查組裝配件是否牢固必要時請重新鎖緊你要知道顧客利益榮獲2016年紅點設計大獎LISABO系列榮獲2016年紅點設計大獎結合創新技術與經典設計非常實用適合放在家裡任何地方設計師KHagbergMHagberg,咖啡桌,https://www.ikea.com.tw/zh/products/armchairs-footstool-and-sofa-tables/sofa-tables/lisabo-art-90353064,903.530.64
STOCKHOLM黑色咖啡桌實木貼皮胡桃木產品資訊表面有特殊的胡桃木紋理賦予桌子獨特風格胡桃木實木貼皮桌面搭配實心胡桃木桌腳可為房間營造溫暖天然的風格質感胡桃木材質天然又耐用表面塗覆護木漆增添耐用性桌面下方層板可放報紙遙控器和其他物品請用濕布擦拭乾淨用乾淨的布擦乾定期檢查組裝配件是否牢固必要時請重新鎖緊你要知道顧客利益客廳家具細節部分可創造耐用品質設計STOCKHOLM系列時我選用亮光漆保護家具表面使材料更顯天然質感大圖案是主要特色內側和背面呈現質樸風格支腳較高增添簡約感桌子的柔和線條及收納櫃的俐落設計形成對比效果非常自然最後成品是經典家具系列單獨或搭配使用都非常漂亮設計師OlaWihlborg,咖啡桌,https://www.ikea.com.tw/zh/products/armchairs-footstool-and-sofa-tables/sofa-tables/stockholm-art-90353078,903.530.78
